ds,y,yhat,Absolute_Error,Percentage_Error
2026-02-27,3233.4598967357674,3293.376299159887,59.9164024241195,1.8530120780098778
2026-02-28,3233.4598967357674,3289.7584041939353,56.29850745816793,1.7411227989869993
2026-03-01,3229.0912224503236,3296.613305684735,67.52208323441164,2.091055302648713
2026-03-02,3229.0912224503236,3309.1908559332696,80.09963348294605,2.48056273313221
2026-03-03,3229.0912224503236,3303.075090893035,73.98386844271135,2.291166874702609
2026-03-04,3229.0912224503236,3300.0402546430996,70.94903219277603,2.197182653109996
2026-03-05,3229.0912224503236,3297.941301715593,68.85007926526941,2.132181301865609
2026-03-06,3229.0912224503236,3282.836511571738,53.74528912141432,1.6644091299666324
2026-03-07,3229.0912224503236,3248.778936464503,19.68771401417962,0.6096982914976319
2026-03-08,3229.0912224503236,3225.378183530367,3.713038919956489,0.11498711755621857
2026-03-09,3229.0912224503236,3215.397071119732,13.694151330591467,0.4240868525293617
2026-03-10,3229.0912224503236,3192.7560131060695,36.335209344254054,1.1252456756759537
2026-03-11,3229.0912224503236,3170.7207793884554,58.37044306186817,1.8076430500335965
2026-03-12,3229.0912224503236,3141.041440281545,88.04978216877862,2.7267666381367826
2026-03-13,3229.0912224503236,3093.0713306057837,136.01989184453987,4.212327322896881
2026-03-14,3229.0912224503236,3031.2272391721585,197.86398327816505,6.127543932562562
2026-03-15,3229.0912224503236,2992.778292664935,236.3129297853884,7.318248804568228
2026-03-16,3229.0912224503236,2977.392309513106,251.69891293721776,7.794729092423151
2026-03-17,3229.0912224503236,2946.6176516301794,282.47357082014423,8.747773022212593
2026-03-18,3229.0912224503236,2902.148617360227,326.94260509009655,10.12491077418381
2026-03-19,3229.0912224503236,2834.8367939519735,394.2544284983501,12.209454652667846
2026-03-20,2837.6508841128343,2744.973893851706,92.67699026112814,3.26597576819612
2026-03-21,1800.0,2651.7002265885662,851.7002265885662,47.316679254920345
2026-03-22,1800.0,2601.045351448363,801.0453514483629,44.502519524909054
